1,15,1,mouse,2.6871228218078613,395.1495056152344,0.29965150356292725
1,15,2,keyboard,11.59880256652832,2671.050537109375,0.8964554667472839
0,15,3,tv,22.520462036132812,5509.8056640625,0.9328773617744446
1,16,0,car,7.090449333190918,1533.4599609375,0.8000625371932983
1,16,4,truck,1.8682315349578857,44.78029251098633,1.0
1,17,0,bus,94.9177017211914,26001.873046875,0.8328144550323486
1,17,1,person,2.054349899291992,98.56568908691406,0.8773763179779053
1,18,0,cat,84.39004516601562,22944.2890625,0.8425331115722656
1,18,1,keyboard,27.50545310974121,7193.97607421875,0.8345558047294617
1,19,0,airplane,1.8890974521636963,102.94451904296875,0.014340400695800781
1,19,2,person,1.7279157638549805,8.894495010375977,1.0
1,20,0,zebra,53.6585693359375,14227.9228515625,0.8672350645065308
1,21,0,bed,19.3790283203125,7283.2548828125,0.241726815700531
1,21,1,chair,7.6541829109191895,1621.372802734375,0.8799344301223755
1,21,3,dining table,7.497488021850586,1670.361572265625,0.7767806649208069
1,22,0,bus,98.19552612304688,26798.779296875,0.840864896774292
1,22,1,person,3.1714301109313965,377.9919128417969,1.0
1,22,3,tie,1.7577173709869385,16.511545181274414,1.0
1,22,6,traffic light,1.9719161987304688,71.28093719482422,1.0
1,23,0,bowl,117.99065399169922,30979.484375,0.9194004535675049
1,23,1,apple,25.68487548828125,6397.1025390625,0.9177021980285645
1,24,0,person,5.9640350341796875,1821.982177734375,0.20142978429794312
1,24,2,baseball bat,2.0153768062591553,82.39384460449219,1.0
1,25,0,knife,3.4751012325286865,563.2073974609375,0.6199476718902588
1,25,2,cake,24.035057067871094,6547.68701171875,0.7442992329597473
1,25,3,wine glass,4.483898639678955,834.7388916015625,0.7141005396842957
1,25,12,cup,4.115326404571533,671.3018188476562,0.8504973649978638
1,25,14,dining table,144.87457275390625,37284.69140625,0.9636757969856262
1,26,0,person,3.3978776931762695,920.29296875,-0.048590660095214844
1,26,1,surfboard,2.65468692779541,253.94454956054688,0.9370603561401367
1,27,0,tie,1.785715103149414,23.679594039916992,1.0
1,27,4,person,5.055658340454102,1168.57373046875,0.4823485016822815
1,28,0,wine glass,7.040341854095459,2155.059326171875,0.2692950367927551
1,28,1,cup,8.581243515014648,1801.21923828125,0.955612301826477
1,28,3,knife,2.495927333831787,205.2705535888672,1.0
1,28,4,spoon,3.5501585006713867,474.8360900878906,1.0
1,28,6,dining table,143.09642028808594,38510.6796875,0.8772034049034119
1,28,7,person,7.082510948181152,1485.74609375,0.8571256399154663
1,29,0,person,4.716003894805908,1076.499755859375,0.4378091096878052
1,29,4,skis,2.2811074256896973,150.33993530273438,1.0
1,30,0,person,3.3960046768188477,891.78173828125,-0.017643094062805176
1,30,1,skis,1.7529125213623047,22.494020462036133,0.465265154838562
1,31,0,banana,36.624263763427734,11922.837890625,0.49726682901382446
1,31,1,donut,48.830711364746094,12430.07421875,0.9390386343002319
0,32,0,dining table,137.73313903808594,35676.5546875,0.9497684836387634
1,32,1,cup,22.072399139404297,5243.49755859375,0.9875043034553528
1,32,2,knife,15.148962020874023,3481.125,0.9766260981559753
1,33,0,bottle,2.1112942695617676,160.8758087158203,0.3427083492279053
1,33,7,person,23.8525390625,5944.201171875,0.9060295820236206
1,33,12,wine glass,1.9303182363510132,60.6475715637207,1.0
1,33,13,cup,1.8589186668395996,42.39158630371094,1.0
1,33,15,handbag,2.613892078399658,235.4331817626953,1.0
1,34,0,bird,1.7227885723114014,16.06856346130371,0.10665005445480347
1,34,3,boat,2.3606796264648438,181.21234130859375,0.8865702152252197
1,35,0,person,71.27506256103516,20260.232421875,0.7555062770843506
1,35,1,sink,3.6172125339508057,491.9803161621094,1.0
1,35,2,toilet,24.82912826538086,5916.701171875,0.9996805191040039
1,36,0,person,1.7355494499206543,48.77241134643555,-0.4335223436355591
1,36,4,skis,1.709289789199829,4.136994361877441,1.0
1,36,5,backpack,1.7372286319732666,11.277215957641602,1.0
1,37,0,broccoli,7.752573013305664,2187.51708984375,0.4168979525566101
1,37,2,bowl,174.68853759765625,46685.72265625,0.8945057392120361
1,38,0,person,30.522205352783203,8807.240234375,0.6731681823730469
1,38,1,skateboard,8.169469833374023,1899.4781494140625,0.744026780128479
1,39,0,banana,75.42302703857422,21204.765625,0.7773017287254333
1,39,1,keyboard,3.4815597534179688,589.2118530273438,0.554977297782898
1,39,2,cup,8.578451156616211,2028.1832275390625,0.7357112169265747
1,40,0,dining table,180.3478240966797,46989.24609375,0.9440580606460571
1,40,1,cup,5.135092258453369,882.2477416992188,0.9951172471046448
1,40,2,fork,2.313978910446167,160.47189331054688,0.9788858294487
1,40,3,broccoli,4.048516273498535,605.4922485351562,0.9893606305122375
1,40,6,carrot,4.35004186630249,720.4201049804688,0.8863912224769592
1,40,10,spoon,2.1936233043670654,127.97188568115234,1.0
1,41,0,couch,5.924372673034668,2591.996337890625,-0.15807628631591797
1,41,1,person,12.98590087890625,2892.02392578125,0.9968686699867249
1,41,4,cup,1.8182663917541504,31.99408531188965,1.0
1,41,5,remote,1.9586436748504639,67.88742065429688,1.0
1,41,9,wine glass,2.007455587387085,80.37390899658203,0.9999101161956787
1,42,0,tie,2.782931327819824,658.5419311523438,-0.144964337348938
1,42,1,person,38.71562957763672,11265.212890625,0.6799991726875305
1,42,10,wine glass,1.8550359010696411,41.756160736083984,0.9850653409957886
1,42,13,dining table,4.165656566619873,866.545654296875,0.46289557218551636
1,42,18,chair,2.265806198120117,147.33120727539062,0.9888060092926025
1,43,0,tie,11.480122566223145,3620.285888671875,0.38216519355773926
1,43,1,person,120.48056030273438,31422.1875,0.9329483509063721
1,44,0,tv,4.207767963409424,1215.8900146484375,0.06231951713562012
1,44,1,couch,37.72574234008789,10472.375,0.758732259273529
1,44,2,chair,12.909601211547852,3461.432373046875,0.6567987203598022
1,45,0,person,10.072476387023926,3000.195556640625,0.42786920070648193
1,45,1,surfboard,3.585819721221924,1180.6395263671875,-0.17225563526153564
1,46,0,cat,48.732784271240234,13648.3603515625,0.7616952061653137
1,46,1,laptop,21.060503005981445,6008.8779296875,0.6475360989570618
0,46,2,tv,87.99429321289062,23504.369140625,0.8771941661834717
1,47,0,scissors,5.116230010986328,936.1693725585938,0.8702985644340515
1,47,1,person,5.047067642211914,857.5912475585938,1.0
1,47,13,handbag,3.2645602226257324,401.81085205078125,1.0
1,47,14,bicycle,2.739619493484497,299.4835205078125,0.7910977602005005
1,48,0,bus,78.9543228149414,21022.01953125,0.8789652585983276
1,48,1,car,1.9756414890289307,72.23426055908203,1.0
1,48,2,person,1.8316004276275635,35.40253829956055,1.0
1,49,0,cell phone,1.7301490306854248,34.42405700683594,-0.33503031730651855
1,49,1,person,12.75933837890625,2864.10302734375,0.9758051633834839
1,50,0,person,9.566696166992188,2326.916259765625,0.7304023504257202
1,50,5,surfboard,12.999470710754395,3449.423828125,0.6754827499389648
1,50,7,bottle,2.543644428253174,218.9121856689453,0.9870016574859619
1,51,0,airplane,24.23295783996582,6545.39501953125,0.7602285146713257
1,52,0,toilet,43.063072204589844,11673.763671875,0.8115772604942322
1,53,0,person,19.35347557067871,4894.216796875,0.8447573184967041
1,53,1,skis,2.193565845489502,127.9610824584961,1.0
1,54,0,person,4.559220790863037,831.093994140625,0.7638209462165833
1,54,2,tennis racket,2.0607001781463623,93.98312377929688,1.0
1,55,0,spoon,4.313422203063965,1027.3397216796875,0.3073938488960266
1,55,1,bowl,35.399471282958984,9604.5439453125,0.7940318584442139
1,56,0,sheep,32.6523323059082,8408.900390625,0.882405161857605
1,57,0,banana,29.46026039123535,9026.1123046875,0.5726190805435181
1,58,0,train,44.56382751464844,13462.5185546875,0.6275167465209961
1,58,1,person,1.8328421115875244,35.72630310058594,1.0
1,58,4,car,2.1997742652893066,129.54368591308594,1.0
1,58,11,truck,2.7647628784179688,274.0086975097656,1.0
1,59,0,sink,2.229431390762329,290.9085693359375,-0.035454630851745605
1,60,0,surfboard,1.7918682098388672,72.6681900024414,-0.22058165073394775
1,60,1,person,2.934880018234253,317.5110778808594,1.0
1,61,0,person,13.968145370483398,3609.08642578125,0.7386379241943359
1,61,6,baseball bat,2.3014492988586426,155.5421905517578,1.0
1,61,8,bench,2.347224712371826,167.27540588378906,1.0
1,61,10,baseball glove,2.3553624153137207,169.32943725585938,1.0
1,61,11,bottle,1.7765600681304932,21.329328536987305,1.0
1,62,0,apple,24.784839630126953,6849.33642578125,0.723739504814148
1,62,1,orange,26.009265899658203,6866.99365234375,0.8102492690086365
1,63,0,car,1.9452846050262451,65.87272644042969,0.9588737487792969
0,63,3,bus,2.1929447650909424,127.80230712890625,1.0
0,63,4,truck,2.2109498977661133,132.40234375,1.0
1,64,0,tv,10.729826927185059,2988.159912109375,0.5460411310195923
1,64,1,person,34.846336364746094,9545.068359375,0.7755224108695984
1,64,3,tie,7.235866546630859,1420.3973388671875,0.9955885410308838
0,64,4,dining table,10.251350402832031,2491.975830078125,0.7561206221580505
1,64,5,cell phone,2.195657730102539,128.4924774169922,1.0
1,65,0,cell phone,2.080763339996338,110.72140502929688,0.7948140501976013
1,65,1,person,5.513227462768555,980.1263427734375,0.9932354092597961
1,66,0,toilet,2.7745275497436523,614.5774536132812,-0.0941309928894043
1,67,0,person,53.2491340637207,15572.900390625,0.6921356916427612
1,67,1,elephant,71.56439208984375,20398.951171875,0.7507919073104858
1,68,0,person,23.833494186401367,6479.408203125,0.7471238374710083
1,68,5,frisbee,7.580685138702393,1607.9937744140625,0.8722083568572998
1,69,0,umbrella,6.456642150878906,1579.6005859375,0.5417635440826416
1,69,1,truck,2.9793169498443604,394.3067932128906,0.6696197986602783
1,69,2,person,12.133017539978027,2669.4248046875,1.0
1,69,3,car,1.7577173709869385,16.513647079467773,1.0
1,70,0,elephant,46.244789123535156,14350.4638671875,0.5866900682449341
1,71,0,person,3.617933511734009,939.005126953125,0.05315607786178589
1,71,1,surfboard,2.9460394382476807,320.3692626953125,0.99997478723526
1,72,0,horse,4.32072114944458,1098.553466796875,0.22728633880615234
1,72,2,person,4.56338357925415,745.5733032226562,0.9687736630439758
1,73,0,dog,2.128735065460205,231.34764099121094,-0.02633380889892578
1,73,1,motorcycle,63.16398620605469,16770.326171875,0.8739439249038696
1,73,2,bicycle,3.413250684738159,439.8270568847656,1.0
1,73,4,truck,4.458734512329102,707.1495361328125,1.0
1,74,0,person,10.24243450164795,2373.4619140625,0.841530442237854
1,74,5,kite,1.981229305267334,73.66364288330078,1.0
1,74,7,backpack,2.2941458225250244,153.6736297607422,1.0
1,75,0,bottle,2.4762001037597656,335.81304931640625,0.2005927562713623
1,75,2,refrigerator,13.551875114440918,3589.136474609375,0.688875675201416
0,75,3,wine glass,2.2382678985595703,139.3867950439453,1.0
0,75,5,oven,4.796150207519531,1146.0140380859375,0.4011213183403015
1,75,6,sink,4.750738620758057,783.434326171875,0.9958690404891968
1,75,7,bowl,2.087397575378418,100.8119888305664,1.0
1,75,9,microwave,3.9229190349578857,698.6172485351562,0.6332025527954102
1,75,10,vase,2.107264995574951,105.89051818847656,1.0
1,76,0,kite,17.291732788085938,6652.6787109375,0.19959765672683716
1,77,0,bed,41.43996810913086,11273.482421875,0.8023843765258789
1,77,2,clock,1.758338212966919,16.671236038208008,1.0
1,77,3,remote,1.7415748834609985,12.384166717529297,1.0
1,78,0,motorcycle,15.702458381652832,4379.103515625,0.6351410150527954
1,78,1,person,2.7374093532562256,269.23052978515625,0.983782172203064
1,79,0,dining table,56.9732666015625,16376.8671875,0.7253177165985107
1,79,1,wine glass,5.919028282165527,1450.9459228515625,0.49014294147491455
1,79,4,knife,1.9768831729888916,72.57324981689453,1.0
1,79,5,vase,3.6693735122680664,720.1729125976562,0.40971750020980835
1,79,6,fork,1.9272139072418213,59.86891555786133,1.0
1,79,7,chair,4.177633285522461,635.5066528320312,0.9993413090705872
1,80,0,clock,5.256571292877197,1656.1343994140625,0.10602176189422607
1,81,0,person,9.341049194335938,2147.3642578125,0.820824146270752
1,81,1,skateboard,2.5157952308654785,210.3482666015625,1.0
1,82,0,knife,3.5493757724761963,476.724609375,0.9913016557693481
1,82,1,carrot,33.01191711425781,8385.9814453125,0.9094998240470886
1,83,0,tie,1.9376401901245117,222.5939483642578,-0.4136185646057129
1,83,1,person,29.838623046875,8089.21484375,0.7789559364318848
0,83,4,bottle,1.7794475555419922,22.068613052368164,1.0
1,84,0,motorcycle,4.6533966064453125,1417.397216796875,0.07370471954345703
1,84,1,chair,2.081965446472168,103.95574951171875,0.9175281524658203
1,84,3,person,5.185032844543457,1122.48193359375,0.5909936428070068
1,84,5,bicycle,2.5039985179901123,207.3415985107422,1.0
1,85,0,fork,7.760252952575684,2057.649169921875,0.5073592066764832
1,85,1,bowl,48.43963623046875,16477.91015625,0.44985371828079224
1,85,3,broccoli,5.04938268661499,888.8242797851562,0.9310188293457031
1,86,0,tie,2.4495553970336914,488.0763244628906,-0.19937586784362793
1,86,1,person,50.13458251953125,15569.04296875,0.5903058648109436
1,87,0,fork,1.8411781787872314,102.53160858154297,-0.2304842472076416
1,87,1,pizza,10.287177085876465,2197.458740234375,1.0
1,88,0,person,23.196735382080078,7215.7724609375,0.5241556167602539
1,88,4,sheep,12.72132682800293,2994.138671875,0.8833920955657959
1,89,0,traffic light,2.114441394805908,199.63339233398438,0.09977775812149048
1,89,4,car,1.7539920806884766,15.567134857177734,1.0
1,90,0,person,11.37850570678711,4329.6787109375,0.14480113983154297
1,90,1,banana,2.6089248657226562,234.1669921875,1.0
1,91,0,fire hydrant,2.265786647796631,406.9072265625,-0.26878929138183594
1,91,1,bicycle,2.689908981323242,372.152587890625,0.37472814321517944
1,92,0,person,42.340335845947266,12671.697265625,0.6395654082298279
1,92,4,frisbee,4.9701738357543945,837.9238891601562,1.0
1,93,0,person,7.209741115570068,1775.0145263671875,0.5910998582839966
1,93,3,laptop,14.410578727722168,4094.26806640625,0.5882723331451416
1,93,7,mouse,2.5133118629455566,209.7176513671875,1.0
1,93,8,keyboard,5.525579929351807,1242.5643310546875,0.5787650346755981
1,93,14,cup,2.957231283187866,323.22503662109375,1.0
1,94,0,umbrella,90.87808227539062,24742.658203125,0.8426899909973145
1,94,1,person,55.96139907836914,16029.10546875,0.7304728031158447
1,95,0,tv,5.422236919403076,1733.641845703125,0.10428541898727417
1,95,1,person,21.60250473022461,5968.05859375,0.7050985097885132
1,95,2,mouse,1.9737788438796997,71.76091003417969,1.0
1,95,3,keyboard,3.366381883621216,427.84161376953125,1.0
0,96,0,bottle,1.8321136236190796,147.2611846923828,-0.40870964527130127
1,96,1,clock,1.9725371599197388,71.4408950805664,1.0
1,96,2,dining table,29.211523056030273,7596.50732421875,0.8520855903625488
1,96,3,person,6.29002571105957,1179.038330078125,0.9938664436340332
1,96,6,cup,2.547388792037964,218.45188903808594,0.9998411536216736
1,96,8,spoon,1.7708230018615723,22.217126846313477,0.8455148935317993
1,96,10,bowl,2.423779249191284,186.8627166748047,0.9996663928031921
1,96,20,chair,1.865926742553711,44.47365188598633,0.9912601113319397
1,97,0,person,1.8100998401641846,44.81691360473633,0.3797813653945923
1,97,1,fire hydrant,1.812974452972412,30.640239715576172,1.0
1,97,4,truck,28.07575798034668,7706.22119140625,0.7499698400497437
1,98,0,tv,3.738510847091675,1031.2362060546875,0.020007789134979248
1,98,1,person,3.6420464515686035,498.3277282714844,1.0
1,98,2,sink,1.9763305187225342,199.8411865234375,-0.2139798402786255
1,99,0,tie,1.9594180583953857,70.79084777832031,0.9308637380599976
1,99,1,car,31.680185317993164,8574.7021484375,0.7877444624900818
1,99,2,person,14.127342224121094,3900.4384765625,0.6303556561470032
1,99,6,suitcase,8.82271957397461,2198.944091796875,0.6579800844192505
1,99,9,backpack,3.6928317546844482,829.6935424804688,0.24114209413528442
1,100,0,bowl,19.390186309814453,5414.396484375,0.6706788539886475
1,100,2,knife,5.620697975158691,1004.90185546875,0.9987189173698425
1,100,3,sandwich,44.51139450073242,11711.044921875,0.8692784309387207
1,100,5,dining table,10.687613487243652,2805.469482421875,0.6391215324401855
0,100,6,hot dog,16.196027755737305,3993.404296875,0.8569767475128174
1,101,0,bed,25.60049057006836,8830.3251953125,0.3840082287788391
1,101,1,chair,2.8771207332611084,302.74285888671875,0.9999681711196899
1,101,2,dining table,6.438714027404785,1366.14501953125,0.7769047021865845
0,101,3,bird,1.993025779724121,76.6895980834961,1.0
1,102,0,cat,7.035397529602051,2726.191650390625,0.003906846046447754
1,102,1,bottle,1.9650866985321045,69.53572845458984,1.0
1,102,2,car,66.78785705566406,19380.232421875,0.7167922258377075
1,102,3,bicycle,4.6043901443481445,744.39501953125,1.0
1,103,0,knife,4.627418518066406,916.92041015625,0.6363376379013062
1,103,1,dining table,233.29632568359375,60210.26171875,0.9669410586357117
1,103,2,sandwich,16.487730026245117,3788.33349609375,0.9971275925636292
1,104,0,bottle,1.942812204360962,132.04129028320312,0.03008425235748291
1,104,1,couch,12.511574745178223,2996.860107421875,0.8455594778060913
0,104,3,dining table,11.553329467773438,2616.139892578125,0.9274413585662842
1,104,4,person,14.611505508422852,3713.486572265625,0.7785377502441406
1,104,7,cup,2.4655048847198486,197.49583435058594,1.0
1,104,8,remote,1.817941427230835,31.92035484313965,1.0
1,104,11,laptop,2.412731647491455,184.00167846679688,1.0
1,104,13,backpack,3.3921189308166504,577.5418090820312,0.5125292539596558
1,105,0,person,20.844158172607422,6616.9111328125,0.4793544411659241
1,105,1,baseball glove,3.5567445755004883,476.5776672363281,0.9997413158416748
1,106,0,toilet,4.089742660522461,1045.3245849609375,0.174008309841156
1,106,1,sink,3.1675493717193604,387.2160949707031,0.9478456377983093
1,107,0,bed,56.733253479003906,15263.0927734375,0.8434984683990479
1,108,0,tie,5.68525505065918,1094.4970703125,0.8650810718536377
1,108,1,person,49.619537353515625,13593.1171875,0.80234694480896
1,109,0,stop sign,3.550478458404541,829.86865234375,0.14674043655395508
1,110,0,bicycle,21.638214111328125,6111.9326171875,0.6681498289108276
1,110,1,motorcycle,20.45635986328125,6011.24560546875,0.5955491065979004
1,110,2,person,4.265222072601318,963.887939453125,0.3751882314682007
1,111,0,bicycle,1.7312946319580078,32.852783203125,-0.2512843608856201
1,111,1,car,3.2192370891571045,390.2171936035156,1.0
1,111,3,person,3.855074882507324,630.7510375976562,0.7538862228393555
1,111,6,traffic light,1.799936294555664,27.311437606811523,1.0
1,111,12,backpack,1.966949224472046,70.01058959960938,1.0
1,112,0,person,4.146414279937744,641.1105346679688,0.957756757736206
1,112,3,bench,17.317127227783203,4756.74072265625,0.679155707359314
1,112,4,handbag,7.143150806427002,1420.3145751953125,0.9622753262519836
0,112,6,motorcycle,2.5170369148254395,210.70639038085938,1.0
1,113,0,truck,2.7671284675598145,275.7471618652344,0.9918418526649475
1,114,0,person,30.321247100830078,8540.9560546875,0.7132846713066101
1,114,3,handbag,7.080838680267334,1394.510986328125,0.9757184386253357
1,114,4,suitcase,36.552825927734375,9235.58984375,0.9299457669258118
1,115,0,zebra,20.590673446655273,4886.609375,0.9775600433349609
1,116,0,chair,4.131040096282959,992.2447509765625,0.25846201181411743
1,116,1,laptop,8.23020076751709,1860.8326416015625,0.7963037490844727
1,117,0,sheep,36.600711822509766,10010.482421875,0.782497763633728
0,117,3,sports ball,1.715498447418213,5.7210917472839355,1.0
1,118,0,sports ball,1.6870205402374268,4.2572431564331055,-0.4302103519439697
1,118,1,chair,1.7949693202972412,26.038772583007812,1.0
1,118,4,tennis racket,1.785035490989685,23.496723175048828,1.0
1,118,5,person,3.4241228103637695,442.603759765625,1.0
1,119,0,person,3.204688310623169,588.4990844726562,0.3159930109977722
1,119,1,suitcase,2.7337193489074707,266.0723571777344,1.0
1,119,2,tv,3.5886526107788086,484.6782531738281,1.0
1,120,0,tv,3.912175416946411,742.8560791015625,0.5287528038024902
1,120,1,cup,7.378421783447266,1453.7003173828125,1.0
1,120,3,fork,2.117198944091797,108.43496704101562,1.0
1,120,4,knife,2.916874647140503,312.90667724609375,1.0
1,120,5,pizza,62.69151306152344,15629.40234375,0.9958315491676331
1,120,11,dining table,129.55328369140625,36080.453125,0.8115235567092896
1,120,12,person,6.371153831481934,1197.1500244140625,0.9983246922492981
1,121,0,person,13.339884757995605,3670.784423828125,0.6222876310348511
1,121,6,baseball bat,1.7664095163345337,18.734031677246094,1.0
1,121,9,baseball glove,2.726268768310547,264.16729736328125,1.0
1,122,0,banana,6.729153633117676,2383.61865234375,0.08158111572265625
1,123,0,teddy bear,4.0470290184021,903.7868041992188,0.3326989412307739
1,123,1,backpack,1.7682721614837646,19.21448516845703,1.0
1,123,3,person,6.666287422180176,1271.612060546875,1.0
1,123,20,handbag,2.906320095062256,310.2039794921875,1.0
1,123,25,cell phone,1.7595800161361694,16.990684509277344,1.0
1,124,0,horse,36.15528869628906,10660.5947265625,0.6522959470748901
1,124,1,person,24.520666122436523,6427.52490234375,0.8156057000160217
1,125,0,banana,21.0991153717041,7029.05517578125,0.4112868905067444
1,125,1,dining table,177.65951538085938,45976.63671875,0.957038164138794
1,126,0,bicycle,6.691089153289795,2199.10400390625,0.16572582721710205
1,126,1,motorcycle,45.837955474853516,12449.1103515625,0.8126910328865051
1,126,2,person,38.630619049072266,10012.17578125,0.8861733078956604
1,127,0,person,21.976577758789062,5629.8388671875,0.8418580889701843
1,127,1,skateboard,4.089692115783691,612.7891235351562,1.0
1,128,0,person,12.802205085754395,3079.529541015625,0.8444139957427979
1,128,3,frisbee,3.3125734329223633,414.0860595703125,1.0
1,129,0,airplane,19.11216926574707,4898.615234375,0.8177996873855591
1,129,1,person,1.7769641876220703,21.438783645629883,1.0
1,129,4,truck,1.8719568252563477,45.729942321777344,1.0
1,130,0,person,5.067241668701172,1476.811279296875,0.17091131210327148
1,130,2,skateboard,2.095468521118164,102.87417602539062,1.0
1,130,3,bench,2.377963066101074,175.10986328125,1.0
1,131,0,cake,42.163658142089844,13225.8671875,0.5638782978057861
1,131,1,dining table,10.425143241882324,2302.31884765625,0.9393708109855652
1,132,0,chair,5.478466510772705,1669.958251953125,0.16362017393112183
1,132,5,dining table,8.452876091003418,1953.9012451171875,0.7688936591148376
1,132,7,person,24.537662506103516,5843.03076171875,0.9993811249732971
1,132,11,laptop,5.671341419219971,1089.2777099609375,0.8679542541503906
1,132,13,cup,2.387279510498047,192.2961883544922,0.8489731550216675
0,132,14,tv,2.602095603942871,232.41700744628906,1.0
1,133,0,bottle,1.8376357555389404,64.87728118896484,0.17592108249664307
1,133,1,person,9.575480461120605,2266.46630859375,0.7795125246047974
1,133,4,remote,1.8111119270324707,30.16619110107422,1.0
0,133,8,dining table,7.386314392089844,1866.411376953125,0.5618970990180969
1,133,9,cup,1.7769641876220703,21.434011459350586,1.0
1,133,10,couch,6.194836616516113,1287.0498046875,0.7883711457252502
1,134,0,person,2.0004754066467285,261.7816467285156,-0.3806647062301636
1,134,1,frisbee,1.8657481670379639,44.13530349731445,1.0
1,135,0,potted plant,1.824739933013916,133.37490844726562,-0.4510176181793213
1,135,2,tv,3.9549643993377686,578.3370361328125,1.0
1,135,3,chair,6.074601650238037,1120.3223876953125,1.0
1,135,7,couch,9.001314163208008,1882.5433349609375,0.9852340817451477
1,135,8,dining table,11.126230239868164,2422.172607421875,0.9915832877159119
1,135,9,vase,1.934664249420166,61.757320404052734,1.0
0,135,11,bottle,1.8483638763427734,39.69731521606445,1.0
1,135,13,bowl,3.591756582260132,485.468994140625,1.0
1,136,0,cat,3.755622386932373,1035.6756591796875,0.021431267261505127
1,136,1,refrigerator,20.25900650024414,5537.423828125,0.7139464616775513
1,137,0,tv,2.6145131587982178,322.5546569824219,0.4804931879043579
0,137,1,bottle,1.8669898509979248,44.461341857910156,1.0
0,137,3,dining table,9.464178085327148,2015.935302734375,0.9712947010993958
1,137,4,bed,3.3372013568878174,420.3815612792969,1.0
1,137,5,cell phone,2.0081682205200195,82.54007720947266,0.9549379944801331
1,137,6,refrigerator,16.60756492614746,4172.5224609375,0.8273230791091919
1,137,7,book,1.8849949836730957,49.060733795166016,1.0
0,137,14,couch,2.338695764541626,165.11204528808594,0.9995574355125427
1,137,15,potted plant,2.923704147338867,314.6502990722656,1.0
0,137,17,chair,1.7990736961364746,37.4332160949707,0.7008990049362183
1,137,22,microwave,3.428469181060791,443.71636962890625,1.0
1,138,0,chair,4.405019283294678,890.968994140625,0.5630490779876709
1,138,2,person,32.241844177246094,8840.4404296875,0.7663611769676208
1,138,3,laptop,11.195775985717773,2539.3388671875,0.9134389162063599
