1,38,1,skateboard,6.642470359802246,1896.448486328125
1,39,0,banana,56.53498840332031,21167.029296875
1,39,1,keyboard,3.035346508026123,588.3382568359375
1,39,2,cup,7.85770845413208,2026.759521484375
1,40,0,dining table,146.7872314453125,46922.171875
1,40,1,cup,5.00484561920166,881.9976806640625
1,40,2,fork,2.2068536281585693,160.272216796875
1,40,3,broccoli,3.5133206844329834,604.4408569335938
1,40,6,carrot,3.682312488555908,719.1093139648438
1,40,10,spoon,2.1483154296875,127.88996124267578
1,41,0,couch,4.6612772941589355,2589.514892578125
1,41,1,person,11.975968360900879,2890.02978515625
1,41,4,cup,1.7928906679153442,31.96245574951172
1,41,5,remote,1.9134151935577393,67.80857849121094
1,41,9,wine glass,1.9260467290878296,80.24153137207031
1,42,0,tie,2.451528310775757,657.8934326171875
1,42,1,person,30.165821075439453,11248.1748046875
1,42,10,wine glass,1.8138495683670044,41.69773483276367
1,42,13,dining table,3.438655376434326,865.1175537109375
1,42,18,chair,2.1101064682006836,147.06153869628906
1,43,0,tie,8.716355323791504,3614.780517578125
1,43,1,person,100.49906921386719,31382.283203125
1,44,0,tv,3.4471256732940674,1214.3974609375
1,44,1,couch,30.491893768310547,10457.9384765625
1,44,2,chair,11.164920806884766,3457.972412109375
1,45,0,person,7.574507713317871,2995.21826171875
1,45,1,surfboard,3.012906074523926,1179.5159912109375
1,46,0,cat,37.52956771850586,13625.9833984375
1,46,1,laptop,16.475122451782227,5999.74853515625
0,46,2,tv,72.83721923828125,23474.119140625
1,47,0,scissors,4.294354438781738,934.5515747070312
1,47,1,person,4.63629674911499,856.815185546875
1,47,13,handbag,3.033090829849243,401.38934326171875
1,47,14,bicycle,2.4545373916625977,298.9465637207031
1,48,0,bus,63.421913146972656,20990.984375
1,48,1,car,1.9603012800216675,72.21272277832031
1,48,2,person,1.8227856159210205,35.39265441894531
1,49,0,cell phone,1.716585636138916,34.40232467651367
1,49,1,person,10.840073585510254,2860.276611328125
1,50,0,person,7.5361127853393555,2322.8916015625
1,50,5,surfboard,10.493752479553223,3444.432861328125
1,50,7,bottle,2.462139368057251,218.76205444335938
1,51,0,airplane,18.34575080871582,6533.64013671875
1,52,0,toilet,33.839805603027344,11655.33984375
1,53,0,person,14.559842109680176,4884.6533203125
1,53,1,skis,2.1007819175720215,127.79867553710938
1,54,0,person,3.722395896911621,829.4349975585938
1,54,2,tennis racket,2.0454254150390625,93.9575424194336
1,55,0,spoon,3.5226352214813232,1025.7921142578125
1,55,1,bowl,27.399839401245117,9588.583984375
1,56,0,sheep,25.636350631713867,8394.9052734375
1,57,0,banana,22.028865814208984,9011.298828125
1,58,0,train,32.724544525146484,13438.8798828125
1,58,1,person,1.8183602094650269,35.73337173461914
1,58,4,car,2.180644989013672,129.51055908203125
1,58,11,truck,2.7356438636779785,273.9532165527344
1,59,0,sink,2.0652594566345215,290.6007995605469
1,60,0,surfboard,1.7596664428710938,72.61420440673828
1,60,1,person,2.8230650424957275,317.29791259765625
1,61,0,person,10.753159523010254,3602.684814453125
1,61,6,baseball bat,2.29341721534729,155.53590393066406
1,61,8,bench,2.2684621810913086,167.18081665039062
1,61,10,baseball glove,2.32944655418396,169.29798889160156
1,61,11,bottle,1.7715308666229248,21.32365608215332
1,62,0,apple,20.464086532592773,6840.74365234375
1,62,1,orange,21.195119857788086,6857.40185546875
1,63,0,car,1.8761181831359863,65.74443817138672
0,63,3,bus,2.0867860317230225,127.6278305053711
0,63,4,truck,2.139010190963745,132.2835693359375
1,64,0,tv,8.084182739257812,2982.900634765625
1,64,1,person,27.070884704589844,9529.560546875
1,64,3,tie,6.030015468597412,1418.004638671875
0,64,4,dining table,8.326150894165039,2488.1689453125
1,64,5,cell phone,2.176487445831299,128.45921325683594
1,65,0,cell phone,2.002626419067383,110.57494354248047
1,65,1,person,5.206454277038574,979.5513916015625
1,66,0,toilet,2.4528419971466064,613.9442138671875
1,67,0,person,44.638648986816406,15555.7177734375
1,67,1,elephant,57.6829948425293,20371.23046875
1,68,0,person,17.910306930541992,6467.615234375
1,68,5,frisbee,6.852993011474609,1606.5511474609375
1,69,0,umbrella,5.093050956726074,1576.884033203125
1,69,1,truck,2.7576189041137695,393.8717041015625
1,69,2,person,11.48754596710205,2668.138671875
1,69,3,car,1.7577173709869385,16.52591896057129
1,70,0,elephant,35.14581298828125,14328.3154296875
1,71,0,person,3.0385284423828125,937.8632202148438
1,71,1,surfboard,2.8568036556243896,320.2050476074219
1,72,0,horse,3.536161422729492,1097.0040283203125
1,72,2,person,4.4383864402771,745.33984375
1,73,0,dog,2.0011510848999023,231.09661865234375
1,73,1,motorcycle,53.951297760009766,16751.92578125
1,73,2,bicycle,3.2652111053466797,439.5484313964844
1,73,4,truck,4.3454203605651855,706.9304809570312
1,74,0,person,8.213957786560059,2369.415283203125
1,74,5,kite,1.97957444190979,73.66260528564453
1,74,7,backpack,2.1945748329162598,153.4840545654297
1,75,0,bottle,2.239699363708496,335.3536682128906
1,75,2,refrigerator,10.694918632507324,3583.451171875
0,75,3,wine glass,2.1704235076904297,139.26834106445312
0,75,5,oven,3.8916735649108887,1144.283935546875
1,75,6,sink,4.017336845397949,781.9920043945312
1,75,7,bowl,2.087397575378418,100.82379913330078
1,75,9,microwave,3.5276646614074707,697.8447875976562
1,75,10,vase,2.1045899391174316,105.89228820800781
1,76,0,kite,12.58887767791748,6643.3046875
1,77,0,bed,31.88953399658203,11254.4296875
