Doc ID,Stage,Text Output,Cumulative Confidence 1,Cumulative Confidence 2,Cumulative Confidence 3,Cumulative Confidence 4,Cumulative Confidence 5,Cumulative Confidence 6,Cumulative Confidence 7,Cumulative Confidence 8,Cumulative Confidence 9,Cumulative Confidence 10
Stage 2,"(3784,)",['No recurse'],0.9889862538384033,0.9889787085709855
Stage 1,"(3874,)",Yes,0.8669058085487915,0.8668936141348679
Stage 2,"(3874,)",['No recurse'],0.8669058085487915,0.8668936141348679
Stage 1,"(4798,)",Yes,0.9868676663445068,0.9868539021193675
Stage 2,"(4798,)",['No recurse'],0.9868676663445068,0.9868539021193675
Stage 1,"(5350,)",Yes,0.988283097843988,0.9882762648163101
Stage 2,"(5350,)",['No recurse'],0.988283097843988,0.9882762648163101
Stage 1,"(5398,)",Yes,0.9847812653587891,0.9847735173823168
Stage 2,"(5398,)",['No recurse'],0.9847812653587891,0.9847735173823168
Stage 1,"(5650,)",Yes,0.975543737511499,0.9755340852173559
Stage 2,"(5650,)",['No recurse'],0.975543737511499,0.9755340852173559
Stage 1,"(6088,)",Yes,0.9817104936646057,0.9817031209351157
Stage 2,"(6088,)",['No recurse'],0.9817104936646057,0.9817031209351157
Stage 1,"(6099,)",No,0.9968642593430115,0.9968622392395357
Stage 2,"(6099,)",['No recurse'],0.9968642593430115,0.9968622392395357
Stage 1,"(6399,)",No,0.9776630402611328,0.977657562672626
Stage 2,"(6399,)",['No recurse'],0.9776630402611328,0.977657562672626
Stage 1,"(6406,)",Yes,0.9565930963562561,0.9565846578779434
Stage 2,"(6406,)",['No recurse'],0.9565930963562561,0.9565846578779434
Stage 1,"(6473,)",No,0.9960986376808716,0.9960968566173176
Stage 2,"(6473,)",['No recurse'],0.9960986376808716,0.9960968566173176
Stage 1,"(6514,)",Yes,0.9934832454727722,0.9934731788154113
Stage 2,"(6514,)",['No recurse'],0.9934832454727722,0.9934731788154113
Stage 1,"(6784,)",Yes,0.9889862538384033,0.9889787085709855
Stage 2,"(6784,)",['No recurse'],0.9889862538384033,0.9889787085709855
Stage 1,"(6874,)",Yes,0.8669058085487915,0.8668936141348679
Stage 2,"(6874,)",['No recurse'],0.8669058085487915,0.8668936141348679
Stage 1,"(6897,)",No,0.9954389930771423,0.9954344838848304
Stage 2,"(6897,)",['No recurse'],0.9954389930771423,0.9954344838848304
Stage 1,"(7051,)",No,0.9933947921799255,0.9933923054196292
Stage 2,"(7051,)",['No recurse'],0.9933947921799255,0.9933923054196292
Stage 1,"(7225,)",No,0.9907070399330689,0.9907044417995271
Stage 2,"(7225,)",['No recurse'],0.9907070399330689,0.9907044417995271
Stage 1,"(7263,)",No,0.9743967653320862,0.974393396872288
Stage 2,"(7263,)",['No recurse'],0.9743967653320862,0.974393396872288
Stage 1,"(7371,)",No,0.996501088242395,0.9964995440436172
Stage 2,"(7371,)",['No recurse'],0.996501088242395,0.9964995440436172
Stage 1,"(7413,)",No,0.9759096504257752,0.975908254473413
Stage 2,"(7413,)",['No recurse'],0.9759096504257752,0.975908254473413
Stage 1,"(7571,)",No,0.9962154031799866,0.9962101779218682
Stage 2,"(7571,)",['No recurse'],0.9962154031799866,0.9962101779218682
Stage 1,"(7607,)",No,0.995076596836908,0.9950739872441842
Stage 2,"(7607,)",['No recurse'],0.995076596836908,0.9950739872441842
Stage 1,"(7629,)",No,0.9974729419754578,0.9974704450063492
Stage 2,"(7629,)",['No recurse'],0.9974729419754578,0.9974704450063492
Stage 1,"(7798,)",Yes,0.9868676663445068,0.9868539021193675
Stage 2,"(7798,)",['No recurse'],0.9868676663445068,0.9868539021193675
Stage 1,"(7915,)",No,0.9945909977959229,0.9945879152187397
Stage 2,"(7915,)",['No recurse'],0.9945909977959229,0.9945879152187397
Stage 1,"(8015,)",No,0.9701903463409973,0.9701838697187091
Stage 2,"(8015,)",['No recurse'],0.9701903463409973,0.9701838697187091
Stage 1,"(8051,)",No,0.9990670085953308,0.9990652222242129
Stage 2,"(8051,)",['No recurse'],0.9990670085953308,0.9990652222242129
Stage 1,"(8253,)",No,0.9951536656426025,0.9951518862686958
Stage 2,"(8253,)",['No recurse'],0.9951536656426025,0.9951518862686958
Stage 1,"(8350,)",Yes,0.988283097843988,0.9882762648163101
Stage 2,"(8350,)",['No recurse'],0.988283097843988,0.9882762648163101
Stage 1,"(8398,)",Yes,0.9847812653587891,0.9847735173823168
Stage 2,"(8398,)",['No recurse'],0.9847812653587891,0.9847735173823168
Stage 1,"(8559,)",No,0.9894772172974182,0.9894712016976848
Stage 2,"(8559,)",['No recurse'],0.9894772172974182,0.9894712016976848
Stage 1,"(8650,)",Yes,0.975543737511499,0.9755340852173559
Stage 2,"(8650,)",['No recurse'],0.975543737511499,0.9755340852173559
Stage 1,"(8709,)",No,0.9901026488350464,0.9900988719921895
Stage 2,"(8709,)",['No recurse'],0.9901026488350464,0.9900988719921895
Stage 1,"(358,)",No,0.7309691906975342,0.7309671865893193
Stage 2,"(358,)",['No'],0.7024282814072205,0.7024250995103606
Stage 1,"(388,)",Yes,0.9955015779541565,0.9954901854422646
Stage 2,"(388,)",['No recurse'],0.9955015779541565,0.9954901854422646
Stage 1,"(1194,)",Yes,0.6722362042473389,0.6722330789793501
Stage 2,"(1194,)",['Yes'],0.5659216643379761,0.5659180888492322
Stage 1,"(3358,)",No,0.7309691906975342,0.7309671865893193
Stage 2,"(3358,)",['No'],0.7024282814072205,0.7024250995103606
Stage 1,"(3388,)",Yes,0.9955015779541565,0.9954901854422646
Stage 2,"(3388,)",['No recurse'],0.9955015779541565,0.9954901854422646
Stage 1,"(4194,)",Yes,0.6722362042473389,0.6722330789793501
Stage 2,"(4194,)",['Yes'],0.5659216643379761,0.5659180888492322
Stage 1,"(6289,)",No,0.996387243370874,0.9963853430126663
Stage 2,"(6289,)",['No recurse'],0.996387243370874,0.9963853430126663
Stage 1,"(6307,)",No,0.9966046811150147,0.9966012358831312
Stage 2,"(6307,)",['No recurse'],0.9966046811150147,0.9966012358831312
Stage 1,"(6329,)",No,0.9937863350914551,0.9937836104138854
Stage 2,"(6329,)",['No recurse'],0.9937863350914551,0.9937836104138854
Stage 1,"(6358,)",No,0.7309691906975342,0.7309671865893193
Stage 2,"(6358,)",['No'],0.7024282814072205,0.7024250995103606
Stage 1,"(6375,)",No,0.9955138565109802,0.9955114831205402
Stage 2,"(6375,)",['No recurse'],0.9955138565109802,0.9955114831205402
Stage 1,"(6388,)",Yes,0.9955015779541565,0.9954901854422646
Stage 2,"(6388,)",['No recurse'],0.9955015779541565,0.9954901854422646
Stage 1,"(6493,)",No,0.991398811440332,0.9913968024123564
Stage 2,"(6493,)",['No recurse'],0.991398811440332,0.9913968024123564
Stage 1,"(6589,)",No,0.9941622615860535,0.9941595358778009
Stage 2,"(6589,)",['No recurse'],0.9941622615860535,0.9941595358778009
Stage 1,"(6661,)",No,0.9964457155273987,0.9964439338432559
Stage 2,"(6661,)",['No recurse'],0.9964457155273987,0.9964439338432559
Stage 1,"(6843,)",No,0.9847804308937622,0.9847782004877051
Stage 2,"(6843,)",['No recurse'],0.9847804308937622,0.9847782004877051
Stage 1,"(7025,)",No,0.9739853144692017,0.9739832246208475
Stage 2,"(7025,)",['No recurse'],0.9739853144692017,0.9739832246208475
Stage 1,"(7081,)",No,0.9956492782639099,0.995647141931899
Stage 2,"(7081,)",['No recurse'],0.9956492782639099,0.995647141931899
Stage 1,"(7194,)",Yes,0.6722362042473389,0.6722330789793501
Stage 2,"(7194,)",['Yes'],0.5659216643379761,0.5659180888492322
Stage 1,"(7273,)",No,0.9850096107529236,0.9850089063176491
Stage 2,"(7273,)",['No recurse'],0.9850096107529236,0.9850089063176491
Stage 1,"(7333,)",No,0.9915281535194946,0.9915249622357452
Stage 2,"(7333,)",['No recurse'],0.9915281535194946,0.9915249622357452
Stage 1,"(7361,)",No,0.9935830236481262,0.9935794704176938
Stage 2,"(7361,)",['No recurse'],0.9935830236481262,0.9935794704176938
Stage 1,"(7437,)",No,0.9904186130570007,0.9904166060153559
Stage 2,"(7437,)",['No recurse'],0.9904186130570007,0.9904166060153559
Stage 1,"(7451,)",No,0.9744036794708801,0.974403214936439
Stage 2,"(7451,)",['No recurse'],0.9744036794708801,0.974403214936439
Stage 1,"(7653,)",No,0.9957785607384277,0.9957764241290197
Stage 2,"(7653,)",['No recurse'],0.9957785607384277,0.9957764241290197
Stage 1,"(7701,)",No,0.9692837596939636,0.9692829509574935
Stage 2,"(7701,)",['No recurse'],0.9692837596939636,0.9692829509574935
Stage 1,"(7839,)",No,0.998289167981012,0.9982880970327586
Stage 2,"(7839,)",['No recurse'],0.998289167981012,0.9982880970327586
Stage 1,"(8131,)",No,0.9973158241318298,0.9973142786705204
Stage 2,"(8131,)",['No recurse'],0.9973158241318298,0.9973142786705204
Stage 1,"(8339,)",No,0.9911229611443115,0.9911207163732068
Stage 2,"(8339,)",['No recurse'],0.9911229611443115,0.9911207163732068
Stage 1,"(8443,)",No,0.9861111641930176,0.986110106309127
Stage 2,"(8443,)",['No recurse'],0.9861111641930176,0.986110106309127
Stage 1,"(8517,)",No,0.9899537564323975,0.989949744134137
Stage 2,"(8517,)",['No recurse'],0.9899537564323975,0.989949744134137
Stage 1,"(8533,)",No,0.9854514599846436,0.9854480533091042
Stage 2,"(8533,)",['No recurse'],0.9854514599846436,0.9854480533091042
Stage 1,"(8647,)",No,0.9912638665245606,0.9912611487628774
Stage 2,"(8647,)",['No recurse'],0.9912638665245606,0.9912611487628774
Stage 1,"(8715,)",No,0.9847689868019653,0.984764408549602
Stage 2,"(8715,)",['No recurse'],0.9847689868019653,0.984764408549602
Stage 1,"(8871,)",No,0.9973092080162598,0.9973081381192913
Stage 2,"(8871,)",['No recurse'],0.9973092080162598,0.9973081381192913
Stage 1,"(8983,)",No,0.9727933407829834,0.9727921812202324
Stage 2,"(8983,)",['No recurse'],0.9727933407829834,0.9727921812202324
Stage 1,"(140,)",No,0.5543774367378784,0.5543747933157012
Stage 2,"(140,)",['No'],0.6186730266617371,0.6186703716670133
Stage 1,"(176,)",Yes,0.7340322137878967,0.7340271386606946
Stage 2,"(176,)",['Yes'],0.6223568321274353,0.6223522323652911
Stage 1,"(750,)",Yes,0.9913759828613831,0.9913644012003144
Stage 2,"(750,)",['No recurse'],0.9913759828613831,0.9913644012003144
Stage 1,"(1466,)",No,0.9714887143181397,0.9714846610485082
Stage 2,"(1466,)",['No recurse'],0.9714887143181397,0.9714846610485082
Stage 1,"(3140,)",No,0.5543774367378784,0.5543747933157012
Stage 2,"(3140,)",['No'],0.6186730266617371,0.6186703716670133
Stage 1,"(3176,)",Yes,0.7340322137878967,0.7340271386606946
Stage 2,"(3176,)",['Yes'],0.6223568321274353,0.6223522323652911
Stage 1,"(3750,)",Yes,0.9913759828613831,0.9913644012003144
Stage 2,"(3750,)",['No recurse'],0.9913759828613831,0.9913644012003144
Stage 1,"(4466,)",No,0.9714887143181397,0.9714846610485082
Stage 2,"(4466,)",['No recurse'],0.9714887143181397,0.9714846610485082
Stage 1,"(6140,)",No,0.5543774367378784,0.5543747933157012
Stage 2,"(6140,)",['No'],0.6186730266617371,0.6186703716670133
Stage 1,"(6176,)",Yes,0.7340322137878967,0.7340271386606946
Stage 2,"(6176,)",['Yes'],0.6223568321274353,0.6223522323652911
Stage 1,"(6349,)",No,0.996446430783136,0.9964434612410035
Stage 2,"(6349,)",['No recurse'],0.996446430783136,0.9964434612410035
Stage 1,"(6441,)",No,0.9218271971748901,0.9218236807753845
Stage 2,"(6441,)",['No recurse'],0.9218271971748901,0.9218236807753845
Stage 1,"(6750,)",Yes,0.9913759828613831,0.9913644012003144
Stage 2,"(6750,)",['No recurse'],0.9913759828613831,0.9913644012003144
Stage 1,"(6801,)",No,0.9865281582878662,0.986524512683572
Stage 2,"(6801,)",['No recurse'],0.9865281582878662,0.986524512683572
Stage 1,"(6867,)",No,0.9944266081856323,0.9944231704832803
Stage 2,"(6867,)",['No recurse'],0.9944266081856323,0.9944231704832803
Stage 1,"(7459,)",No,0.9959088564919067,0.995904582614357
Stage 2,"(7459,)",['No recurse'],0.9959088564919067,0.995904582614357
Stage 1,"(7466,)",No,0.9714887143181397,0.9714846610485082
Stage 2,"(7466,)",['No recurse'],0.9714887143181397,0.9714846610485082
Stage 1,"(7539,)",No,0.9706326128052307,0.9706284473990232
Stage 2,"(7539,)",['No recurse'],0.9706326128052307,0.9706284473990232
Stage 1,"(7625,)",No,0.9928473831223084,0.9928444243058138
Stage 2,"(7625,)",['No recurse'],0.9928473831223084,0.9928444243058138
Stage 1,"(7669,)",No,0.9867379666374756,0.9867336144878663
Stage 2,"(7669,)",['No recurse'],0.9867379666374756,0.9867336144878663
Stage 1,"(7707,)",No,0.974743127922876,0.9747411526469422
Stage 2,"(7707,)",['No recurse'],0.974743127922876,0.9747411526469422
Stage 1,"(7763,)",No,0.9819538594292236,0.9819499966126946
Stage 2,"(7763,)",['No recurse'],0.9819538594292236,0.9819499966126946
Stage 1,"(8077,)",No,0.9850000144051148,0.9849959047632973
Stage 2,"(8077,)",['No recurse'],0.9850000144051148,0.9849959047632973
Stage 1,"(8163,)",No,0.9919094444321228,0.9919064884108095
Stage 2,"(8163,)",['No recurse'],0.9919094444321228,0.9919064884108095
Stage 1,"(8293,)",No,0.9955112935112549,0.995508326755955
Stage 2,"(8293,)",['No recurse'],0.9955112935112549,0.995508326755955
Stage 1,"(8303,)",No,0.9975537658737732,0.9975517443730414
Stage 2,"(8303,)",['No recurse'],0.9975537658737732,0.9975517443730414
Stage 1,"(8351,)",No,0.9907051921890808,0.9907040112755302
Stage 2,"(8351,)",['No recurse'],0.9907051921890808,0.9907040112755302
Stage 1,"(1558,)",Yes,0.924088180165155,0.9240748509102157
Stage 2,"(1558,)",['No recurse'],0.924088180165155,0.9240748509102157
Stage 1,"(1594,)",Yes,0.993959903817041,0.9939434339101344
Stage 2,"(1594,)",['No recurse'],0.993959903817041,0.9939434339101344
Stage 1,"(10,)",Yes,0.9894658328102661,0.9894471962532164
Stage 2,"(10,)",['No recurse'],0.9894658328102661,0.9894471962532164
Stage 1,"(184,)",Yes,0.9723470212029053,0.9723216363974668
Stage 2,"(184,)",['No recurse'],0.9723470212029053,0.9723216363974668
Stage 1,"(203,)",No,0.9959073067711426,0.9959056447710983
Stage 2,"(203,)",['No recurse'],0.9959073067711426,0.9959056447710983
Stage 1,"(850,)",Yes,0.9688112140701843,0.9687925045770263
Stage 2,"(850,)",['No recurse'],0.9688112140701843,0.9687925045770263
Stage 1,"(964,)",Yes,0.8722966910408569,0.872288580230319
Stage 2,"(964,)",['No recurse'],0.8722966910408569,0.872288580230319
Stage 1,"(1241,)",No,0.9871499539421631,0.9871487772664312
Stage 2,"(1241,)",['No recurse'],0.9871499539421631,0.9871487772664312
Stage 1,"(1306,)",No,0.8614404202507568,0.8614380584277896
Stage 2,"(1306,)",['No recurse'],0.8614404202507568,0.8614380584277896
Stage 1,"(1564,)",Yes,0.8947102428482605,0.8946917911431057
Stage 2,"(1564,)",['No recurse'],0.8947102428482605,0.8946917911431057
Stage 1,"(1869,)",No,0.9901062847183777,0.9901040422499194
Stage 2,"(1869,)",['No recurse'],0.9901062847183777,0.9901040422499194
Stage 1,"(1912,)",Yes,0.9714898468063904,0.9714716646370718
Stage 2,"(1912,)",['No recurse'],0.9714898468063904,0.9714716646370718
Stage 1,"(1936,)",Yes,0.9924083949135376,0.9923865087173336
Stage 2,"(1936,)",['No recurse'],0.9924083949135376,0.9923865087173336
Stage 1,"(1978,)",Yes,0.8310723305748535,0.8310624235037515
Stage 2,"(1978,)",['No recurse'],0.8310723305748535,0.8310624235037515
Stage 1,"(2146,)",No,0.5233806968735291,0.5233792619135232
Stage 2,"(2146,)",['Yes'],0.6548480988548828,0.6548455228091389
Stage 1,"(2158,)",No,0.9751546383904053,0.9751513835581547
Stage 2,"(2158,)",['No recurse'],0.9751546383904053,0.9751513835581547
Stage 1,"(2201,)",No,0.9947532416390015,0.9947507514781053
Stage 2,"(2201,)",['No recurse'],0.9947532416390015,0.9947507514781053
Stage 1,"(2566,)",No,0.8396583200501038,0.839655617567131
Stage 2,"(2566,)",['No recurse'],0.8396583200501038,0.839655617567131
Stage 1,"(2607,)",No,0.9888100029038025,0.9888068203685589
Stage 2,"(2607,)",['No recurse'],0.9888100029038025,0.9888068203685589
Stage 1,"(2668,)",Yes,0.8332494498299194,0.8332330602858805
Stage 2,"(2668,)",['No recurse'],0.8332494498299194,0.8332330602858805
Stage 1,"(102,)",Yes,0.9362298251198364,0.9362275930676133
Stage 2,"(102,)",['No recurse'],0.9362298251198364,0.9362275930676133
Stage 1,"(306,)",Yes,0.9658438564346863,0.965829234061158
Stage 2,"(306,)",['No recurse'],0.9658438564346863,0.965829234061158
Stage 1,"(429,)",No,0.9863372446106506,0.9863365392259112
Stage 2,"(429,)",['No recurse'],0.9863372446106506,0.9863365392259112
Stage 1,"(450,)",Yes,0.5155743957565857,0.5155727363541927
Stage 2,"(450,)",['Yes'],0.82211834202276,0.822117754080111
Stage 1,"(827,)",No,0.9780183435486389,0.9780174109354656
Stage 2,"(827,)",['No recurse'],0.9780183435486389,0.9780174109354656
Stage 1,"(1083,)",No,0.9881103039787842,0.9881092439502492
Stage 2,"(1083,)",['No recurse'],0.9881103039787842,0.9881092439502492
Stage 1,"(1109,)",No,0.5926094056175781,0.5926086992313768
Stage 2,"(1109,)",['No'],0.9059152008102966,0.9059145529398432
Stage 1,"(1494,)",Yes,0.9847609997795654,0.9847545432817877
Stage 2,"(1494,)",['No recurse'],0.9847609997795654,0.9847545432817877
Stage 1,"(1524,)",Yes,0.9783369303749634,0.9783222354896453
Stage 2,"(1524,)",['No recurse'],0.9783369303749634,0.9783222354896453
Stage 1,"(1635,)",No,0.9958536625908447,0.9958523568253463
Stage 2,"(1635,)",['No recurse'],0.9958536625908447,0.9958523568253463
Stage 1,"(1638,)",Yes,0.7634280324982239,0.7634250293200252
Stage 2,"(1638,)",['Yes'],0.8757277132080628,0.8757251034236723
Stage 1,"(1650,)",Yes,0.5350269676254822,0.5350247353725204
Stage 2,"(1650,)",['Yes'],0.9098458887146545,0.9098436111019172
Stage 1,"(1665,)",No,0.996452808480127,0.9964522146476154
Stage 2,"(1665,)",['No recurse'],0.996452808480127,0.9964522146476154
Stage 1,"(1710,)",Yes,0.911139190296991,0.9111353888191603
Stage 2,"(1710,)",['No recurse'],0.911139190296991,0.9111353888191603
Stage 1,"(1767,)",No,0.9968174696968628,0.9968167568171303
Stage 2,"(1767,)",['No recurse'],0.9968174696968628,0.9968167568171303
Stage 1,"(1829,)",No,0.9552714229630066,0.9552702842862572
Stage 2,"(1829,)",['No recurse'],0.9552714229630066,0.9552702842862572
Stage 1,"(1839,)",No,0.9926393033073975,0.9926383567520524
Stage 2,"(1839,)",['No recurse'],0.9926393033073975,0.9926383567520524
Stage 1,"(2034,)",Yes,0.6223906875656677,0.6223878682273427
Stage 2,"(2034,)",['Yes'],0.585025429825647,0.58502424429623
Stage 1,"(2139,)",No,0.9925227762268616,0.9925215931467637
Stage 2,"(2139,)",['No recurse'],0.9925227762268616,0.9925215931467637
Stage 1,"(2163,)",No,0.9921655655907227,0.9921648560378261
Stage 2,"(2163,)",['No recurse'],0.9921655655907227,0.9921648560378261
Stage 1,"(2205,)",No,0.9949265719460083,0.9949257418140725
Stage 2,"(2205,)",['No recurse'],0.9949265719460083,0.9949257418140725
Stage 1,"(2301,)",No,0.9960445166634155,0.9960441605497424
Stage 2,"(2301,)",['No recurse'],0.9960445166634155,0.9960441605497424
Stage 1,"(2375,)",No,0.9916670919464661,0.9916663827500558
Stage 2,"(2375,)",['No recurse'],0.9916670919464661,0.9916663827500558
Stage 1,"(2589,)",Yes,0.6441577673958374,0.6441533904536341
Stage 2,"(2589,)",['No'],0.9936961532639099,0.9936956795320298
Stage 1,"(2673,)",No,0.9968640805290772,0.9968625357677989
Stage 2,"(2673,)",['No recurse'],0.9968640805290772,0.9968625357677989
Stage 1,"(2736,)",Yes,0.5428138972328735,0.5428118913249245
Stage 2,"(2736,)",['Yes'],0.9085530043648316,0.9085498635249
Stage 1,"(2760,)",Yes,0.6991845370338989,0.6991826200701031
Stage 2,"(2760,)",['Yes'],0.8886862398193909,0.888683803296188
Stage 1,"(2814,)",Yes,0.6756924987839295,0.6756875853733119
Stage 2,"(2814,)",['Yes'],0.9184252620743347,0.9184181456526824
Stage 1,"(2838,)",No,0.5544058681534363,0.5544052733959098
Stage 2,"(2838,)",['Yes'],0.7216585279511047,0.7216559471712581
Stage 1,"(2865,)",No,0.9683434368179871,0.9683410127686254
Stage 2,"(2865,)",['No recurse'],0.9683434368179871,0.9683410127686254
Stage 1,"(2892,)",Yes,0.5926083327339722,0.5926063547495198
Stage 2,"(2892,)",['Yes'],0.8375339509056641,0.8375324533620085
Stage 1,"(2940,)",No,0.5888232589768005,0.5888214340124212
Stage 2,"(2940,)",['Yes'],0.585033655266626,0.5850319117889692
Stage 1,"(2955,)",No,0.9963940979050232,0.9963930289897699
Stage 2,"(2955,)",['No recurse'],0.9963940979050232,0.9963930289897699
Stage 1,"(2973,)",No,0.9976677299545837,0.9976670164667828
Stage 2,"(2973,)",['No recurse'],0.9976677299545837,0.9976670164667828
Stage 1,"(3102,)",Yes,0.9362298251198364,0.9362275930676133
Stage 2,"(3102,)",['No recurse'],0.9362298251198364,0.9362275930676133
Stage 1,"(3306,)",Yes,0.9658438564346863,0.965829234061158
Stage 2,"(3306,)",['No recurse'],0.9658438564346863,0.965829234061158
Stage 1,"(3450,)",Yes,0.5155743957565857,0.5155727363541927
Stage 2,"(3450,)",['Yes'],0.82211834202276,0.822117754080111
Stage 1,"(4494,)",Yes,0.9847609997795654,0.9847545432817877
Stage 2,"(4494,)",['No recurse'],0.9847609997795654,0.9847545432817877
Stage 1,"(4524,)",Yes,0.9783369303749634,0.9783222354896453
Stage 2,"(4524,)",['No recurse'],0.9783369303749634,0.9783222354896453
Stage 1,"(4638,)",Yes,0.7634280324982239,0.7634250293200252
Stage 2,"(4638,)",['Yes'],0.8757277132080628,0.8757251034236723
Stage 1,"(4650,)",Yes,0.5350269676254822,0.5350247353725204
Stage 2,"(4650,)",['Yes'],0.9098458887146545,0.9098436111019172
Stage 1,"(4710,)",Yes,0.911139190296991,0.9111353888191603
Stage 2,"(4710,)",['No recurse'],0.911139190296991,0.9111353888191603
Stage 1,"(5034,)",Yes,0.6223906875656677,0.6223878682273427
Stage 2,"(5034,)",['Yes'],0.585025429825647,0.58502424429623
Stage 1,"(5736,)",Yes,0.5428138972328735,0.5428118913249245
Stage 2,"(5736,)",['Yes'],0.9085530043648316,0.9085498635249
Stage 1,"(5760,)",Yes,0.6991845370338989,0.6991826200701031
Stage 2,"(5760,)",['Yes'],0.8886862398193909,0.888683803296188
Stage 1,"(5814,)",Yes,0.6756924987839295,0.6756875853733119
Stage 2,"(5814,)",['Yes'],0.9184252620743347,0.9184181456526824
Stage 1,"(5838,)",No,0.5544058681534363,0.5544052733959098
Stage 2,"(5838,)",['Yes'],0.7216585279511047,0.7216559471712581
Stage 1,"(5892,)",Yes,0.5926083327339722,0.5926063547495198
Stage 2,"(5892,)",['Yes'],0.8375339509056641,0.8375324533620085
Stage 1,"(5940,)",No,0.5888232589768005,0.5888214340124212
Stage 2,"(5940,)",['Yes'],0.585033655266626,0.5850319117889692
Stage 1,"(6102,)",Yes,0.9362298251198364,0.9362275930676133
Stage 2,"(6102,)",['No recurse'],0.9362298251198364,0.9362275930676133
Stage 1,"(6227,)",No,0.9960432053612305,0.9960420180848061
Stage 2,"(6227,)",['No recurse'],0.9960432053612305,0.9960420180848061
Stage 1,"(6295,)",No,0.9926280380295349,0.9926233049094697
Stage 2,"(6295,)",['No recurse'],0.9926280380295349,0.9926233049094697
Stage 1,"(6306,)",Yes,0.9658438564346863,0.965829234061158
Stage 2,"(6306,)",['No recurse'],0.9658438564346863,0.965829234061158
Stage 1,"(6417,)",No,0.9912701846169067,0.9912693575357325
Stage 2,"(6417,)",['No recurse'],0.9912701846169067,0.9912693575357325
Stage 1,"(6433,)",No,0.9875324369476868,0.9875303180317161
Stage 2,"(6433,)",['No recurse'],0.9875324369476868,0.9875303180317161
Stage 1,"(6450,)",Yes,0.5155743957565857,0.5155727363541927
Stage 2,"(6450,)",['Yes'],0.82211834202276,0.822117754080111
Stage 1,"(6481,)",No,0.9845407606171204,0.9845378265554593
Stage 2,"(6481,)",['No recurse'],0.9845407606171204,0.9845378265554593
Stage 1,"(6623,)",No,0.9929670096443726,0.9929640504713751
Stage 2,"(6623,)",['No recurse'],0.9929670096443726,0.9929640504713751
Stage 1,"(6645,)",No,0.9974334837006165,0.9974311057336205
Stage 2,"(6645,)",['No recurse'],0.9974334837006165,0.9974311057336205
Stage 1,"(6705,)",No,0.9871476293610169,0.9871462173337207
Stage 2,"(6705,)",['No recurse'],0.9871476293610169,0.9871462173337207
Stage 1,"(6735,)",No,0.9701913596199585,0.9701869647957148
Stage 2,"(6735,)",['No recurse'],0.9701913596199585,0.9701869647957148
Stage 1,"(6775,)",No,0.9936842323349548,0.9936815079373217
Stage 2,"(6775,)",['No recurse'],0.9936842323349548,0.9936815079373217
Stage 1,"(6825,)",No,0.9780183435486389,0.9780174109354656
